Price,Location,MatchedDistricts,Description,Date,Lat,Lon,Bedrooms,Bathrooms,Apartment,WaterTank,distance
55000000.0,KIMIRONKO,KIMIRONKO_Rwanda,"for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

plot size:25/30m
location:kimironko
price:55.000.000rwf",2019-12-04,-0.011752268851248582,0.011839537437328573,4.0,3.0,0.0,1.0,16.682040339297004
50000000.0,KANOMBE,KANOMBE_Rwanda,"for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

plot size:25/30m
location:kanombe
price:50.000.000rwf",2019-12-04,-0.030861368851248683,0.020098637437328648,4.0,3.0,0.0,1.0,36.82905529890783
95000000.0,KIBAGABAGA,KIBAGABAGA_Rwanda,"Nice house available for sale at Kibagabaga

Property details:

• Sitting room and dining room
• 4 Bedrooms
• 3 Bathrooms
• Indoor Kitchen with pantry
• Store
• Balcony
• Garden
• Paved cars parking

sale price: 95 millions

For more information contact us: +250785566424",2019-12-04,-0.003424868851248597,-0.008462462562665252,4.0,3.0,0.0,0.0,9.129238701708035
170000000.0,",KICUKIRO,KAGARAMA",KAGARAMA_Rwanda,"This unfinished house is available for sale at kicukiro kagarama, on a stone road.

the property has:

six bedrooms
six bathrooms and a toilet for guests
kitchen
a nice and big garden

We are professional real estate agents if you have properties for sales, rent please contact us: call or WhatsApp +250785566424. Or Email us at Kigalirealtors@gmail.com",2019-12-04,-0.06207846885124857,-0.011524962562663887,4.0,3.0,0.0,0.0,63.139219641885376
100000000.0,KIBAGABAGAKURIKABURIMBO,KIBAGABAGA_Rwanda,Iyinzu ifite ibyumba 4 saro nasaramange igikoni cyomunzu nicyohanze dushe natuwarete 3 amakaro hose inzu shyashya wahamagara 0786496425 Cg 0786398288,2019-12-04,-0.003424868851248597,-0.008462462562665252,4.0,3.0,0.0,0.0,9.129238701708035
140000000.0,",KIBAGABAGA",KIBAGABAGA_Rwanda,"Property details:

• It’s located in a great neighborhood of Kibagabaga;
• Sale price is 140,000,000 Rwf;
• It has a very huge compound;
• 1Sitting room;
• 1 Dining room;
• 5 Bedrooms;
• 4 Bathrooms;
• Built-in wardrobes in bedrooms;
• Kitchen counter with cabinets;
• A balcony;
• Paved car parking space;
• Etc.
It is a marvelous house with an outside Annex rooms well placed outside the main building. It’s also seen that the design and finishes of inside the house are nice and modern.
For more information about the property,
Contact us at:
Kigali,
Kimironko, KG 11 Av 65 (Former BK Kimironko branch building)

Phone: +250788237448",2019-12-04,-0.003424868851248597,-0.008462462562665252,4.0,4.0,0.0,0.0,9.129238701708035
68000000.0,KANOMBENEARTHETARMACSTREET,KANOMBE_Rwanda,"This is the best house for sale in Kigali city, Kanombe area near paved street – Good neighborhood with the following requirement:
4 bedrooms,
3 bathrooms,
3 toilets ,
sitting (living) room,
Dinning rooms,
kitchen inside the house ,
Garden and car parking,
Has modern roofing,
It has parking ground & other home qualities.
The price of sale is 68,000,000 Rwf fixed price.

CONTACT US AT: +250783348845 (WHATSAPP, VIBER, IMO) / +250725421235 or send an e-mail at: msconnect10@gmail.com.",2019-12-04,-0.030861368851248683,0.020098637437328648,4.0,3.0,0.0,0.0,36.82905529890783
70000000.0,KANOMBENEARTHEPAVEDSTREET,KANOMBE_Rwanda,"This is the best house for sale in Kigali city, Kanombe area near paved street – Good neighborhood with the following requirement:
4 bedrooms,
3 bathrooms,
3 toilets ,
sitting (living) room,
Dinning rooms,
kitchen inside the house ,
Garden and car parking,
Has modern roofing,
It has parking ground & other home qualities.
The price of sale is 70,000,000 Rwf fixed price.

CONTACT US AT: +250783348845 (WHATSAPP, VIBER, IMO) / +250725421235 or send an e-mail at: msconnect10@gmail.com.",2019-12-04,-0.030861368851248683,0.020098637437328648,4.0,3.0,0.0,0.0,36.82905529890783
40000000.0,,KANOMBE_Rwanda,"Ndagurisha inzu ikanombe
ifite ibyumba 4 nadushe natuwarete 2
nakwizine nannexs
parikingi yimodoka 2
0784455496
0785477479",2019-12-04,-0.030861368851248683,0.020098637437328648,4.0,2.0,0.0,0.0,36.82905529890783
55000000.0,KANOMBENEARTHEPAVEDSTREET,KANOMBE_Rwanda,"This is the best house for sale in Kigali city, Kanombe area near paved street – Good neighborhood with the following requirement:
4 bedrooms,
3 bathrooms,
3 toilets ,
sitting (living) room,
Dinning rooms,
kitchen inside the house ,
Garden and car parking,
Has modern roofing,
It has parking ground & other home qualities.
The price of sale is 55,000,000 Rwf fixed price.

CONTACT US AT: +250783348845 (WHATSAPP, VIBER, IMO) / +250725421235 or send an e-mail at: msconnect10@gmail.com.",2019-12-04,-0.030861368851248683,0.020098637437328648,4.0,3.0,0.0,0.0,36.82905529890783
55000000.0,KABEZAGIPOROSO,KABEZA_Rwanda,Iyinzu ifite ibyumba 4 dushe natuwarete 3 najaride wahamagara 0786496425 Cg 0786398288,2019-12-04,-0.04096211885124856,0.005635047437330343,4.0,3.0,0.0,0.0,41.34790128174314
80000000.0,KIBAGABAGA,KIBAGABAGA_Rwanda,Iyinzu ifite ibyumba 4 dushe natuwarete 3 najaride wahamagara 0786496425 Cg 0786398288,2019-12-04,-0.003424868851248597,-0.008462462562665252,4.0,3.0,0.0,0.0,9.129238701708035
100000000.0,,KICUKIRO_Rwanda,"Ndagurisha inzu nziza cyane
kicukiro mukagarama
ifite ibyumba 4
nadushe natuwarete 3
nakwizine nannexes
nubusitani bwiza parikingi
ihagije
0784455496
+250785477479",2019-12-04,-0.05457096885124857,-0.022728562562669197,4.0,3.0,0.0,0.0,59.11495747718262
58000000.0,KANOMBENEARTHEPAVEDSTREET,KANOMBE_Rwanda,"This is the best house for sale in Kigali city, Kanombe area near paved street – Good neighborhood with the following requirement:
4 bedrooms,
3 bathrooms,
3 toilets ,
sitting (living) room,
Dinning rooms,
kitchen inside the house ,
Garden and car parking,
Has modern roofing,
It has parking ground & other home qualities.
The price of sale is 58,000,000 Rwf fixed price.

CONTACT US AT: +250783348845 (WHATSAPP, VIBER, IMO) / +250725421235 or send an e-mail at: msconnect10@gmail.com.",2019-12-04,-0.030861368851248683,0.020098637437328648,4.0,3.0,0.0,0.0,36.82905529890783
85000000.0,KICUKIRONEARTARMACSTREET,KICUKIRO_Rwanda,"This is the best house for sale in Kigali city, Kicukiro area near paved street – Good neighborhood with the following requirement:
4 bedrooms,
3 bathrooms,
3 toilets ,
sitting (living) room,
Dinning rooms,
kitchen inside the house ,
Garden and car parking,
Has modern roofing,
It has parking ground & other home qualities.
The price of sale is 85,000,000 Rwf ( 90,000 $ ) fixed price.

CONTACT US AT: +250783348845 (WHATSAPP, VIBER, IMO) / +250725421235 or send an e-mail at: msconnect10@gmail.com.",2019-12-04,-0.05457096885124857,-0.022728562562669197,4.0,3.0,0.0,0.0,59.11495747718262
47000000.0,KANOMBE,KANOMBE_Rwanda,Ndagurisha inzu nziza cyane iri kanombe kugasaraba ifite chambre 4 tuwarete 3 saro saramange ni gikoni munzu igurishwa million 47 uyishaka wa duhamagara kuri tel 0784969631 whatsapp 0783422422,2019-12-04,-0.030861368851248683,0.020098637437328648,4.0,3.0,0.0,0.0,36.82905529890783
500000.0,KIMIRONKO,KIMIRONKO_Rwanda,Ndagurisha ikibanza cyiza cyane kiri bumbogo mu kagari ka nyabikenke gifite m20 m15 kigurishwa magana atanu ugishaka wa duhamagara kuri tel 0784969631 whatsapp 0783422422,2019-12-04,-0.011752268851248582,0.011839537437328573,4.0,3.0,0.0,0.0,16.682040339297004
18500000.0,,KICUKIRO_Rwanda,"The nice house for sale which located gahanga sector in kicukiro district

It has
4 bedrooms
Sitting room
Dinning room
2 bathrooms and toilets
Ktichen inside

Price 18500000 negotiable
More info 0788236675",2019-12-04,-0.05457096885124857,-0.022728562562669197,4.0,2.0,0.0,0.0,59.11495747718262
27000000.0,MASAKA,MASAKA_Rwanda,"Nice house for sale at masaka with 3 bedrooms,2 bothrooms,dinningrooms,sitting room,annex,garden,parking
Iyinzu iri imasaka ahantu heza cyane
Uyikeneye hamagara
Tell: 0789022546 or Whatsapp
www.kigalidealer.com",2019-12-04,-0.05338816885124853,0.06016893743732865,3.0,3.0,0.0,0.0,80.4400248982221
55000000.0,KIMIRONKO,KIMIRONKO_Rwanda,"Wanderful house for rent in kimironko with 4 bedrooms,dinningrooms,sitting room,annex,modern kitchen,annex,parking,garden
Iyinzu iri kimironko iragurishwa ahantu heza cyane
Uyikeneye hamagara
Tell: 0789022545 or Whatsapp
www.kigalidealer.com",2019-12-04,-0.011752268851248582,0.011839537437328573,4.0,3.0,0.0,0.0,16.682040339297004
50000000.0,#NAME?,KICUKIRO_Rwanda,"A new House located in Kicukiro-Niboye. It has 4 bedrooms,3 bathrooms,sitting room, dining room, kitchen, annex,parking for 2 cars,modern garden.It has water tank supply
Price:50 Million but Negotiable
Call +250738583336",2019-12-03,-0.05457096885124857,-0.022728562562669197,4.0,3.0,0.0,1.0,59.11495747718262
46000000.0,KANOMBE,KANOMBE_Rwanda,"Inzu nziza igurishwa iri kanombe ifite ibyumba4 na toiltte 3 na salon na sale amange nigikoni munzu na Annex uyikeneye hamagara
Tell 0785324178",2019-12-03,-0.030861368851248683,0.020098637437328648,4.0,3.0,0.0,0.0,36.82905529890783
150000000.0,GISHUSHUNEARRDB,REMERA_Rwanda,"This Modern house available for sell in Remera Gishushu just behind New Gasabo District Building. Good residential location close to the Chez lando Hotel and Kisment. Lively neighborhood with tarmac road access. The house has all basic facilities, a parking and front yard with covered parking. Has a big garden on the side and a staff house in the back of the main house.
Inside is a living and dining room, big and spacious. 4 bedrooms, with a self contained master bedroom and 2 bathrooms used by the 3 rooms. Close to the dining room is a kitchen that is big and fitted with cabinets, as well as a storage room, within a big plot 1310 sqm and 20 minutes drive to the city center on a busy day, and less than 12 minutes on a good day. It is sold at 150,000,000RWF Negotiable
For more details contact us on: +250788225193 whatsapp: +250738225193 or send an email to: jerremyd2002@yahoo.fr",2019-12-03,0.3897537811487515,-0.4093872225626711,4.0,2.0,0.0,0.0,565.248536413255
130000000.0,GACURIRO-2020VISION,GACURIRO_Rwanda,"Buy this residential house in Gacuriro for Just 130M negotiable, and also available for 1,000$ monthly rent. Located in a quite neighborhood, on the same street as kwetu street. . For more details contact us on: +250788225193 whatsapp:+250738225193 or send an e-mail to: jerremyd2002@yahoo.fr",2019-12-03,,,4.0,3.0,0.0,0.0,75.15351737562642
27000000.0,,GATENGA_Rwanda,"Inzu for sale@27M/inzu kigurishwa Kicukiro kumuhanda neza. +250786660250(WhatsApp)
$27,551
www.kivuproperty.com/cheaper and affordable properties in Rwanda.
The Trusted Name in Real Estate Services .
Kicukiro inzu for sale.
Province:Kigali city .
District:Gasabo .
Sector: gatenga.
Cell: kicukiro.
Zone:–Low Rise Residential District)
plot areas:1,020 square meters
Plot size:31mx40m
price:27,000,000 frws
call:0781600352
whatsapp;0786660250
contact:www.kivuproper",2019-12-03,-0.046684768851248615,-0.030938962562668593,4.0,3.0,0.0,0.0,56.00613401359464
55000000.0,KABEZAKWISOKO,KABEZA_Rwanda,Iyinzu ifite ibyumba 4 saro nasaramange igikoni cyomunzu nicyohanze dushe natuwarete 2 wahamagara 0786496425 Cg 0786398288,2019-12-03,-0.04096211885124856,0.005635047437330343,4.0,2.0,0.0,0.0,41.34790128174314
60000000.0,KIMIRONKOKWANAYINZIRA,KIMIRONKO_Rwanda,Ndagurisha inzu nziza cyane iri kimironko kwa nayinzira ifite chambre 4 tuwarete 3 saro saramange ni gikoni munzu na magaze ninzu ikomeye ifite namakorone igurishwa million 60 uyishaka wa duhamagara kuri tel 0783422422,2019-12-03,-0.011752268851248582,0.011839537437328573,4.0,3.0,0.0,0.0,16.682040339297004
300000000.0,GACURIRO,GACURIRO_Rwanda,"for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom ,sitting room,dinning room, kitchen, store, annex, water tank, parking and garden

plot size:25/30m
location:gacuriro
price:300.000.000rwf",2019-12-03,,,4.0,3.0,0.0,1.0,75.15351737562642
150000000.0,KICUKIRO,KICUKIRO_Rwanda,"for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

plot size:255/30m
location:kicukiro
price:150.000.000rwf",2019-12-03,-0.05457096885124857,-0.022728562562669197,4.0,3.0,0.0,1.0,59.11495747718262
55000000.0,KICUKIRO,KICUKIRO_Rwanda,"for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

plot size:25/30m
location:kicukiro
price:55.000.000rwf",2019-12-03,-0.05457096885124857,-0.022728562562669197,4.0,3.0,0.0,1.0,59.11495747718262
140000000.0,KIBAGABAGA,KIBAGABAGA_Rwanda,"for more information:
call/whatsapp:0785827700

it has 5 bedroom, 4 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

plot size:25/30m
location:kibagabaga
price:140.000.000rwf",2019-12-03,-0.003424868851248597,-0.008462462562665252,5.0,4.0,0.0,1.0,9.129238701708035
125000000.0,,,"Ifite ibyumba 4 byizacyane byagurse
nubwihero burikumwe nubwiherero 3
naho gufungurira nuruganiriro
namazuyabakozi
naparikini yimodoka 3
nubusitani irahantu heza hasobanutse
mubyukuri hagukwiriye
+250784455496
+250785477479",2019-12-03,,,4.0,3.0,0.0,0.0,75.15351737562642
75000000.0,KICUKIRO,KICUKIRO_Rwanda,"for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

plot size:25/30m
location:kicukiro
price:75.000.000rwf",2019-12-03,-0.05457096885124857,-0.022728562562669197,4.0,3.0,0.0,1.0,59.11495747718262
44000000.0,,,"Ifite ibyumba byiza byokuramo 4
nubwogero burikumwe nubwihero 2
nigikoni cyimbere munzu
nuruganiriro naho gufunguririra
namazu yabakozi
waduhamagara
0784455496
0785477479",2019-12-03,,,4.0,3.0,0.0,0.0,75.15351737562642
25000000.0,NYAMIRAMBO,NYAMIRAMBO_Rwanda,"NYAMIRAMBO HOUSE FOR SALE (25,000,000Frw)
Property details:
• 4 Bedrooms
• 1 Bathroom
• 1 Sitting room
• Dinning
• Store
• Boys cotter or Annex

NB: Please note that, you will pay 2% for commission.
For more information about this property
Contact;
UWIMANA Jean d’Amour
Tel: 0788849622
Commissionaire, Broker",2019-12-03,-0.03299026885124867,-0.06643136256267113,4.0,3.0,0.0,0.0,74.17198777713007
65000000.0,KIBAGABAGA,KIBAGABAGA_Rwanda,"for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

plot size:25/30m
location:kibagabaga
price:65.000.000rwf",2019-12-03,-0.003424868851248597,-0.008462462562665252,4.0,3.0,0.0,1.0,9.129238701708035
47000000.0,,GASABO_Rwanda,"HOUSE FOR SALE IN KIGALI/KANOMBE/GASARABA
Call 0788876411
Whatsapp 0788392925
For more Properties Visit www.kigalidealer.com

• Asking Price: 47,000,000rwf
• 4 bedrooms with 3 Bathrooms
• Sitting room
• Dining area
• Kitchen with cabinets
• Easy accessibility, a nice view and a nice big garden.

CONTACTS US:
,Call number : (+250)788876411
whatsapp:(+250) 788392925
Office location:
Street number: KG2 st
Kimironko, Gasabo district, Kigali (Rwanda)",2019-12-03,-0.021441868851248547,0.04411743743732899,4.0,3.0,0.0,0.0,49.05203386069511
65000000.0,,GASABO_Rwanda,"HOUSE FOR SALE IN KIGALI/KANOMBE
Call 0788876411
Whatsapp 0788392925
For more Properties Visit www.kigalidealer.com

• Asking Price: 65,000,000rwf
• 4 bedrooms with 3 Bathrooms
• Sitting room
• Dining area
• Kitchen with cabinets
• Easy accessibility, a nice view and a nice big garden.

CONTACTS US:
,Call number : (+250)788876411
whatsapp:(+250) 788392925
Office location:
Street number: KG2 st
Kimironko, Gasabo district, Kigali (Rwanda)",2019-12-03,-0.021441868851248547,0.04411743743732899,4.0,3.0,0.0,0.0,49.05203386069511
135000000.0,KIBAGABAGA,KIBAGABAGA_Rwanda,"A NEW 5 BEDROOM HOUSE FOR SALE AT KIBAGABAGA [Rwf 135 000 000≈$144,849]

For pictures and details: https://www.abahuza.com/property/a-new-5-bedroom-house-for-sale-at-kibagabaga-1574695703

FOR MORE INFORMATION:

Phone/ WhatsApp: +250 786 675 208
Email: esercosltd@gmail.com
Office: NO 4, KN 2 Avenue, Kigali City Center (CRYSTAL PLAZA building, 2nd Floor - Upstairs of Fantastic Restaurant).",2019-12-03,-0.003424868851248597,-0.008462462562665252,5.0,3.0,0.0,0.0,9.129238701708035
55000000.0,,KICUKIRO_Rwanda,"TWO HOUSES FOR SALE IN KIGALI/KICUKIRO/KAGARAMA ON 55MILLIONS
Call 0788876411
Whatsapp 0788392925
For more Properties Visit www.kigalidealer.com
Details for each
• Asking Price: 55,000,000rwf
• 3 bedrooms with 3 Bathrooms
• Sitting room
• Dining area
• Kitchen with cabinets
• Easy accessibility, a nice view and a nice big garden.

CONTACTS US:
,Call number : (+250)788876411
whatsapp:(+250) 788392925
Office location:
Street number: KG2 st
Kimironko, Gasabo district, Kigali (Rwanda)",2019-12-03,-0.05457096885124857,-0.022728562562669197,3.0,3.0,0.0,0.0,59.11495747718262
130000000.0,,KIMIHURURA_Rwanda,"APARTMENT FOR SALE IN KIGALI/KIMIHURURA
Call 0788876411
Whatsapp 0788392925
For more Properties Visit www.kigalidealer.com

• Asking Price: 130,000,000rwf
• 3 bedrooms with 3 Bathrooms
• Sitting room
• Dining area
• Kitchen with cabinets
• Easy accessibility, a nice view

CONTACTS US:
,Call number : (+250)788876411
whatsapp:(+250) 788392925
Office location:
Street number: KG2 st
Kimironko, Gasabo district, Kigali (Rwanda)",2019-12-03,-0.02196706885124855,-0.044608962562669774,3.0,3.0,1.0,0.0,49.724356756354005
55000000.0,KIMIRONKO,KIMIRONKO_Rwanda,"for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

plot size:25/30m
location:kimironko
price:55.000.000rwf",2019-12-03,-0.011752268851248582,0.011839537437328573,4.0,3.0,0.0,1.0,16.682040339297004
110000000.0,KIBAGABAGA,KIBAGABAGA_Rwanda,"For pictures and details: https://www.abahuza.com/property/a-new-5-bedroom-house-at-kibagabaga-1574858405



FOR MORE INFORMATION:

Phone/ WhatsApp: +250 786 675 208
Email: esercosltd@gmail.com
Office: NO 4, KN 2 Avenue, Kigali City Center (CRYSTAL PLAZA building, 2nd Floor - Upstairs of Fantastic Restaurant).",2019-12-03,-0.003424868851248597,-0.008462462562665252,5.0,3.0,0.0,0.0,9.129238701708035
60000000.0,,KICUKIRO_Rwanda,"HOUSE FOR SALE IN KIGALI/KICUKIRO/KAGARAMA
Call 0788876411
Whatsapp 0788392925
For more Properties Visit www.kigalidealer.com

• Asking Price: 60,000,000rwf
• 5 bedrooms with 3 Bathrooms
• Sitting room
• Dining area
• Kitchen with cabinets
• Easy accessibility, a nice view and a nice big garden.

CONTACTS US:
,Call number : (+250)788876411
whatsapp:(+250) 788392925
Office location:
Street number: KG2 st
Kimironko, Gasabo district, Kigali (Rwanda)",2019-12-03,-0.05457096885124857,-0.022728562562669197,5.0,3.0,0.0,0.0,59.11495747718262
55000000.0,"WWW.GOBELANDHOUSE.COM,MASAKA@55MILLIONS",MASAKA_Rwanda,"Website: http://www.gobelandhouse.com
Call and whatsapp: +250784544916
Gobelandhouse.com is selling a house in MASAKA at 55 millions It has 4-bedrooms, 3-bathrooms, a sitting room, a dining room, a kitchen, and a big annex, parking for 3- cars, modern garden.
• It has a water tank supply
• Location:MASAKA
• Plot size:25/30
• Price:55.000.000
For more information: Website: www.gobelandhouse.com Call or Whatsapp: +250784544916
Office location: Street number: KG 11 Av Kimironko, Gasabo district, Kigali (Rwanda), In front of KIE University, near Aroma coffee restaurant, in the same building of RIM BANK to the 2nd-floor office No 03.",2019-12-03,-0.05338816885124853,0.06016893743732865,4.0,3.0,0.0,1.0,80.4400248982221
65000000.0,,KICUKIRO_Rwanda,"HOUSE FOR SALE IN KIGALI/KICUKIRO/KAGARAMA
Call 0788876411
Whatsapp 0788392925
For more Properties Visit www.kigalidealer.com

• Asking Price: 65,000,000rwf
• 4 bedrooms with 3 Bathrooms
• Sitting room
• Dining area
• Kitchen with cabinets
• Easy accessibility, a nice view and a nice big garden.

CONTACTS US:
,Call number : (+250)788876411
whatsapp:(+250) 788392925
Office location:
Street number: KG2 st
Kimironko, Gasabo district, Kigali (Rwanda)",2019-12-03,-0.05457096885124857,-0.022728562562669197,4.0,3.0,0.0,0.0,59.11495747718262
125000000.0,KIBAGABAGA,KIBAGABAGA_Rwanda,"for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

plot size:25/30m
location:kibagabaga
price:125.000.000rwf",2019-12-03,-0.003424868851248597,-0.008462462562665252,4.0,3.0,0.0,1.0,9.129238701708035
80000000.0,,KICUKIRO_Rwanda,"HOUSE FOR SALE IN KIGALI/KICUKIRO
Call 0788876411
Whatsapp 0788392925
For more Properties Visit www.kigalidealer.com

• Asking Price: 80,000,000rwf
• 4 bedrooms with 3 Bathrooms
• Sitting room
• Dining area
• Kitchen with cabinets
• Easy accessibility, a nice view and a nice big garden.

CONTACTS US:
,Call number : (+250)788876411
whatsapp:(+250) 788392925
Office location:
Street number: KG2 st
Kimironko, Gasabo district, Kigali (Rwanda)",2019-12-03,-0.05457096885124857,-0.022728562562669197,4.0,3.0,0.0,0.0,59.11495747718262
55000000.0,KANOMBE,KANOMBE_Rwanda,"for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store,annex, water tank, parking and garden

plot size:25/30m
location:kanombe
price:55.000.000rwf",2019-12-03,-0.030861368851248683,0.020098637437328648,4.0,3.0,0.0,1.0,36.82905529890783
80000000.0,KIMIRONKO,KIMIRONKO_Rwanda,"for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

plot size:25/30m
location:kimironko bibare
price:80.000.000rwf",2019-12-03,-0.011752268851248582,0.011839537437328573,4.0,3.0,0.0,1.0,16.682040339297004
98000000.0,KICUKIRONEARPAVEDSTREET,KICUKIRO_Rwanda,"This is the best house for Sale Kigali city, Kicukiro district – Niboye – closer to the Tarmac road with the following requirement:
4 bedrooms ,
4 bathrooms,
4 toilets ( 4 wc),
Sitting (living) room,
Dining room,
Kitchen inside the house
Boy’s quoters,
garden,
It has parking ground & and other home qualities.
The price is 98,000 000 Rwf Negotiable price .

CONTACT US AT: +250783348845 (WHATSAPP, VIBER, IMO) / +250725421235 or send an e-mail at: msconnect10@gmail.com.",2019-12-03,-0.05457096885124857,-0.022728562562669197,4.0,4.0,0.0,0.0,59.11495747718262
45000000.0,RUYENZI,RUYENZI_Rwanda,"for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

plot size:25/28m
location:ruyenzi
price:45.000.000rwf",2019-12-03,-0.03745576885124868,-0.14037026256266927,4.0,3.0,0.0,1.0,145.28160665463085
80000000.0,,KICUKIRO_Rwanda,"HOUSE FOR SALE IN KIGALI/KICUKIRO
Call 0788876411
Whatsapp 0788392925
For more Properties Visit www.kigalidealer.com

• Asking Price: 80,000,000rwf
• 4 bedrooms with 3 Bathrooms
• Sitting room
• Dining area
• Kitchen with cabinets
• Easy accessibility, a nice view and a nice big garden.

CONTACTS US:
,Call number : (+250)788876411
whatsapp:(+250) 788392925
Office location:
Street number: KG2 st
Kimironko, Gasabo district, Kigali (Rwanda)",2019-12-03,-0.05457096885124857,-0.022728562562669197,4.0,3.0,0.0,0.0,59.11495747718262
60000000.0,KANOMBE,KANOMBE_Rwanda,"for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

plot size:25/30m
location:kanombe
price:65.000.000rwf",2019-12-02,-0.030861368851248683,0.020098637437328648,4.0,3.0,0.0,1.0,36.82905529890783
65000000.0,,KIBAGABAGA_Rwanda,"HOUSE FOR SALE IN KIGALI/KIBAGABAGA
Call 0788876411
Whatsapp 0788392925
For more Properties Visit www.kigalidealer.com

• Asking Price: 65,000,000rwf
• 5 bedrooms with 3 Bathrooms
• Sitting room
• Dining area
• Kitchen with cabinets
• Easy accessibility, a nice view and a nice big garden.

CONTACTS US:
,Call number : (+250)788876411
whatsapp:(+250) 788392925
Office location:
Street number: KG2 st
Kimironko, Gasabo district, Kigali (Rwanda)",2019-12-02,-0.003424868851248597,-0.008462462562665252,5.0,3.0,0.0,0.0,9.129238701708035
20000000.0,,,Ifite ibyumba 4 toilet 3 ntiruzura neza iri kumuhanda wakaburimbo ibindi hamagara 0785375605,2019-12-02,,,4.0,3.0,0.0,0.0,75.15351737562642
75000000.0,KICUKIRO,KICUKIRO_Rwanda,"Facebookgoogle_plusLinkedInWhatsAppEmail
Very new house for sale in Kicukirowith the following details 4bedrooms 4bathroooms dinning and sitting rooms Modern kitchen and storage annexes and servant quarters ground parking and garden and oficce Plot size: 30/25 price: 75millions For more cheaper and affordable house visit www.kiga;idealer.com Call us 0788876411",2019-12-02,-0.05457096885124857,-0.022728562562669197,4.0,3.0,0.0,0.0,59.11495747718262
22000000.0,GASOGI-NEARMURINDIMARKET,GASOGI_Rwanda,"This is the best unfinished house for SALE Kigali city, Gasabo district – it is located in Gasogi , Near Murindi market , it is near RPF head office view with the following requirement:
4 bedrooms reserved space,
3 bathrooms reserved space,
3 toilets reserved space,
sitting (living) room reserved space,
Dinning rooms reserved space,
kitchen inside the house reserved space ,
Garden and car parking reserved space,
Has modern roofing,
It has parking ground & other home qualities.
The price of sale is 22,000,000 Rwf negotiable price for committed buyer.

CONTACT US AT: +250783348845 (WHATSAPP, VIBER, IMO) / +250725421235 or send an e-mail at: msconnect10@gmail.com.",2019-12-02,,,4.0,3.0,0.0,0.0,75.15351737562642
210000000.0,KAGUGU-GISOZIONTHEPAVEDROAD,KAGUGU_Rwanda,"This is the best house for Sale Kigali city, Kagugu and has wonderful neighborhood closer to the main road with the following requirement:
6 bedrooms ,
6 bathrooms,
6 toilets ( 6 wc),
2 Sitting (living) rooms,
Dining room,
Garage,
2 Kitchens inside the house ( inside and outside)
Boy’s quoters,
Plot size estimated = 1300 sqm,
Big garden,
It has parking ground & and other home qualities.
The price is 210, 000, 000 Rwf price (negotiations are acceptable) .

CONTACT US AT: +250783348845 (WHATSAPP, VIBER, IMO) / +250725421235 or send an e-mail at: msconnect10@gmail.com.",2019-12-02,0.01811863114875134,-0.03998116256266826,6.0,6.0,0.0,0.0,43.89508121153221
50000000.0,KANOMBE,KANOMBE_Rwanda,"for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, stting room, dinning room, kitchen, store, annex, water tank, parking and garden

plot size:25/30m
location:kanombe
price:50.000.000rwf",2019-12-02,-0.030861368851248683,0.020098637437328648,4.0,3.0,0.0,1.0,36.82905529890783
50000000.0,KANOMBE,KANOMBE_Rwanda,"for more information:
call/whatsapp:0785827700

it has 4 bedroom, 3 bathroom, sitting room, dinning room, kitchen, store, annex, water tank, parking and garden

plot size:25/30m
location:kanombe
price:50.000.000rwf",2019-12-02,-0.030861368851248683,0.020098637437328648,4.0,3.0,0.0,1.0,36.82905529890783
